BFSNR;NAME;DATUM;STEUPFL_ANZ;STEK_TOTAL;STEK_MEDIAN;EKST_TOTAL;EKST_MEDIAN;STVM_TOTAL;STVM_MEDIAN;VMST_TOTAL;VMST_MEDIAN
4142;Schlossrued;2010-12-31;454.0;2.07061E7;43400.0;915500.0;1400.0;5.2367E7;0.0;86400.0;0.0
4142;Schlossrued;2009-12-31;471.0;2.26739E7;43400.0;1063200.0;1500.0;7.2393E7;0.0;131500.0;0.0
4142;Schlossrued;2008-12-31;472.0;2.12737E7;42600.0;956700.0;1400.0;4.9677E7;0.0;94900.0;0.0
4142;Schlossrued;2007-12-31;473.0;2.13766E7;40400.0;1010300.0;1300.0;7.0209E7;0.0;145900.0;0.0
4142;Schlossrued;2006-12-31;467.0;2.24161E7;40900.0;1073700.0;1400.0;7.0375E7;0.0;146700.0;0.0
4142;Schlossrued;2005-12-31;467.0;2.16582E7;40500.0;1002400.0;1300.0;5.9398E7;0.0;120100.0;0.0
4142;Schlossrued;2004-12-31;462.0;2.06233E7;40400.0;923700.0;1300.0;4.5548E7;0.0;85900.0;0.0
4142;Schlossrued;2003-12-31;410.0;1.83179E7;40800.0;786400.0;1300.0;4.1232E7;0.0;75600.0;0.0
4142;Schlossrued;2002-12-31;460.0;2.01406E7;40800.0;860000.0;1300.0;4.3036E7;0.0;80600.0;0.0
4142;Schlossrued;2001-12-31;430.0;1.83162E7;38800.0;824500.0;1200.0;4.2605E7;0.0;79900.0;0.0
4143;Schmiedrued;2017-12-31;681.0;3.2787E7;43500.0;1452040.0;1538.0;8.4928E7;0.0;112541.0;0.0
4143;Schmiedrued;2016-12-31;670.0;3.19617E7;43200.0;1405000.0;1500.0;8.3751E7;0.0;116700.0;0.0
4143;Schmiedrued;2015-12-31;665.0;3.34987E7;43700.0;1466500.0;1600.0;7.8578E7;0.0;118400.0;0.0
4143;Schmiedrued;2014-12-31;666.0;3.33458E7;43500.0;1492300.0;1600.0;8.214E7;0.0;124700.0;0.0
4143;Schmiedrued;2013-12-31;671.0;3.09083E7;43300.0;1395800.0;1600.0;7.4868E7;0.0;127000.0;0.0
4143;Schmiedrued;2012-12-31;660.0;2.98533E7;43100.0;1329500.0;1600.0;7.7778E7;0.0;134000.0;0.0
4143;Schmiedrued;2011-12-31;635.0;2.89322E7;41600.0;1303400.0;1500.0;7.7896E7;0.0;135700.0;0.0
4143;Schmiedrued;2010-12-31;653.0;2.80003E7;40700.0;1235200.0;1400.0;7.5995E7;0.0;131400.0;0.0
4143;Schmiedrued;2009-12-31;640.0;2.74845E7;41200.0;1189200.0;1400.0;7.6504E7;0.0;132200.0;0.0
4143;Schmiedrued;2008-12-31;638.0;2.67903E7;40500.0;1166200.0;1400.0;7.3556E7;0.0;149200.0;0.0
4143;Schmiedrued;2007-12-31;623.0;2.5196E7;39900.0;1073800.0;1200.0;7.3398E7;0.0;148900.0;0.0
4143;Schmiedrued;2006-12-31;640.0;2.6589E7;38200.0;1111300.0;1300.0;7.1794E7;0.0;144800.0;0.0
4143;Schmiedrued;2005-12-31;608.0;2.42609E7;37600.0;977200.0;1200.0;6.5966E7;0.0;132800.0;0.0
4143;Schmiedrued;2004-12-31;543.0;2.22698E7;39100.0;895300.0;1200.0;6.0672E7;0.0;121900.0;0.0
4143;Schmiedrued;2003-12-31;541.0;2.37243E7;40400.0;998700.0;1300.0;6.4357E7;0.0;131600.0;0.0
4143;Schmiedrued;2002-12-31;520.0;2.33747E7;41400.0;1003400.0;1300.0;6.3803E7;0.0;130000.0;0.0
4143;Schmiedrued;2001-12-31;475.0;2.03448E7;41300.0;926200.0;1400.0;5.4434E7;0.0;110300.0;0.0
4144;Schöftland;2017-12-31;2586.0;1.574643E8;50650.0;7937110.0;2096.0;5.45473E8;0.0;869413.0;0.0
4144;Schöftland;2016-12-31;2522.0;1.52217E8;50900.0;7656600.0;2100.0;4.97406E8;0.0;776200.0;0.0
4144;Schöftland;2015-12-31;2492.0;1.487023E8;51400.0;7534300.0;2200.0;4.39163E8;0.0;727800.0;0.0
4144;Schöftland;2014-12-31;2460.0;1.451324E8;50800.0;7477400.0;2200.0;4.38361E8;0.0;730400.0;0.0
4144;Schöftland;2013-12-31;2369.0;1.363818E8;50200.0;7187400.0;2200.0;4.00987E8;0.0;743200.0;0.0
4144;Schöftland;2012-12-31;2297.0;1.338937E8;49700.0;7116200.0;2100.0;3.82926E8;0.0;706400.0;0.0
4144;Schöftland;2011-12-31;2235.0;1.274254E8;49100.0;6697100.0;2000.0;3.55552E8;0.0;650800.0;0.0
4144;Schöftland;2010-12-31;2167.0;1.232052E8;48500.0;6469500.0;2000.0;3.62052E8;0.0;668400.0;0.0
4144;Schöftland;2009-12-31;2139.0;1.192509E8;48900.0;6164000.0;2000.0;3.52602E8;0.0;649100.0;0.0
4144;Schöftland;2008-12-31;2072.0;1.124845E8;47100.0;5951400.0;1900.0;3.29772E8;0.0;700000.0;0.0
4144;Schöftland;2007-12-31;1945.0;1.069334E8;46900.0;5674000.0;1900.0;3.23419E8;0.0;685900.0;0.0
4144;Schöftland;2006-12-31;1920.0;1.033936E8;45800.0;5348100.0;1700.0;3.20597E8;0.0;679300.0;0.0
4144;Schöftland;2005-12-31;1824.0;9.49419E7;45200.0;4736600.0;1700.0;2.95485E8;0.0;622900.0;0.0
4144;Schöftland;2004-12-31;1790.0;9.26621E7;43800.0;4650600.0;1600.0;2.83961E8;0.0;597300.0;0.0
4144;Schöftland;2003-12-31;1783.0;9.17185E7;44000.0;4540000.0;1600.0;2.81836E8;0.0;592600.0;0.0
4144;Schöftland;2002-12-31;1800.0;8.90527E7;42200.0;4299400.0;1500.0;2.68936E8;0.0;563100.0;0.0
4144;Schöftland;2001-12-31;1738.0;8.49381E7;42100.0;4340100.0;1700.0;2.56325E8;0.0;532300.0;0.0
4145;Teufenthal (AG);2017-12-31;967.0;5.03996E7;48300.0;2371625.0;1920.0;1.22953E8;0.0;178270.0;0.0
4145;Teufenthal (AG);2016-12-31;918.0;4.70699E7;47400.0;2197800.0;1900.0;1.16536E8;0.0;165700.0;0.0
4145;Teufenthal (AG);2015-12-31;878.0;4.53749E7;47400.0;2132400.0;1900.0;1.04918E8;0.0;160100.0;0.0
4145;Teufenthal (AG);2014-12-31;873.0;4.54515E7;47600.0;2181300.0;2000.0;1.04274E8;0.0;157200.0;0.0
4145;Teufenthal (AG);2013-12-31;873.0;4.35403E7;47400.0;2107300.0;2000.0;1.05609E8;0.0;180200.0;0.0
4145;Teufenthal (AG);2012-12-31;885.0;4.42924E7;47200.0;2167600.0;1900.0;1.04647E8;0.0;179000.0;0.0
4145;Teufenthal (AG);2011-12-31;904.0;4.55527E7;47400.0;2214300.0;1900.0;1.0634E8;0.0;181100.0;0.0
4145;Teufenthal (AG);2010-12-31;896.0;4.45625E7;46200.0;2133600.0;1800.0;1.0681E8;0.0;182000.0;0.0
4145;Teufenthal (AG);2009-12-31;873.0;4.30319E7;46100.0;2029000.0;1800.0;1.03664E8;0.0;175200.0;0.0
4145;Teufenthal (AG);2008-12-31;879.0;4.37152E7;46500.0;2075800.0;1900.0;9.9772E7;0.0;196700.0;0.0
4145;Teufenthal (AG);2007-12-31;865.0;4.16968E7;46100.0;1942800.0;1800.0;1.06087E8;0.0;211900.0;0.0
4145;Teufenthal (AG);2006-12-31;839.0;4.21152E7;46200.0;1917000.0;1800.0;1.06631E8;0.0;212900.0;0.0
4145;Teufenthal (AG);2005-12-31;855.0;4.19547E7;45600.0;1922200.0;1700.0;1.12345E8;0.0;225500.0;0.0
4145;Teufenthal (AG);2004-12-31;832.0;4.10623E7;43900.0;1851800.0;1700.0;1.12938E8;0.0;227900.0;0.0
4145;Teufenthal (AG);2003-12-31;748.0;3.74215E7;45300.0;1669400.0;1700.0;1.11203E8;0.0;226700.0;0.0
4145;Teufenthal (AG);2002-12-31;826.0;4.13486E7;45800.0;1877400.0;1600.0;1.13591E8;0.0;232100.0;0.0
4145;Teufenthal (AG);2001-12-31;810.0;3.97475E7;45800.0;1924700.0;1900.0;1.11613E8;0.0;224900.0;0.0
4146;Unterkulm;2017-12-31;1673.0;8.54599E7;45900.0;3963421.0;1776.0;2.69889E8;0.0;410212.0;0.0
4146;Unterkulm;2016-12-31;1648.0;8.34209E7;45300.0;3856400.0;1700.0;2.59056E8;0.0;396000.0;0.0
4146;Unterkulm;2015-12-31;1578.0;8.0863E7;45700.0;3771200.0;1700.0;2.35449E8;0.0;370100.0;0.0
4146;Unterkulm;2014-12-31;1616.0;8.13938E7;44400.0;3872900.0;1700.0;2.33348E8;0.0;366800.0;0.0
4146;Unterkulm;2013-12-31;1617.0;8.17886E7;45100.0;3980100.0;1800.0;2.25278E8;0.0;394900.0;0.0
4146;Unterkulm;2012-12-31;1578.0;7.92567E7;45100.0;3842100.0;1800.0;2.24392E8;0.0;394200.0;0.0
4146;Unterkulm;2011-12-31;1568.0;7.84339E7;45600.0;3762700.0;1800.0;2.14672E8;0.0;374500.0;0.0
4146;Unterkulm;2010-12-31;1555.0;7.74894E7;46200.0;3677500.0;1800.0;2.15789E8;0.0;377200.0;0.0
4146;Unterkulm;2009-12-31;1551.0;7.65381E7;45600.0;3592300.0;1800.0;2.17154E8;0.0;379800.0;0.0
4146;Unterkulm;2008-12-31;1506.0;7.71462E7;48000.0;3679700.0;1800.0;1.99049E8;0.0;403500.0;0.0
4146;Unterkulm;2007-12-31;1501.0;7.65717E7;46100.0;3655100.0;1700.0;2.15526E8;0.0;442100.0;0.0
4146;Unterkulm;2006-12-31;1548.0;7.84221E7;45100.0;3672100.0;1600.0;2.32672E8;0.0;484000.0;0.0
4146;Unterkulm;2005-12-31;1530.0;7.58801E7;43700.0;3559000.0;1600.0;2.19132E8;0.0;453000.0;0.0
4146;Unterkulm;2004-12-31;1515.0;7.37295E7;43500.0;3372600.0;1600.0;1.91574E8;0.0;383300.0;0.0
4146;Unterkulm;2003-12-31;1499.0;7.42328E7;44900.0;3428100.0;1600.0;1.99643E8;0.0;402100.0;0.0
4146;Unterkulm;2002-12-31;1442.0;7.11914E7;44200.0;3287600.0;1500.0;2.22152E8;0.0;457200.0;0.0
4146;Unterkulm;2001-12-31;1388.0;6.82811E7;44200.0;3386800.0;1700.0;2.29931E8;0.0;478600.0;0.0
4147;Zetzwil;2017-12-31;745.0;4.25939E7;50900.0;2055783.0;2095.0;1.74085E8;0.0;279050.0;0.0
4147;Zetzwil;2016-12-31;750.0;4.19314E7;49400.0;2024900.0;2000.0;1.64754E8;0.0;264600.0;0.0
4147;Zetzwil;2015-12-31;747.0;4.07794E7;49000.0;1931900.0;2000.0;1.46006E8;0.0;237200.0;0.0
4147;Zetzwil;2014-12-31;744.0;4.18313E7;49500.0;2072900.0;2100.0;1.58039E8;0.0;264100.0;0.0
4147;Zetzwil;2013-12-31;760.0;4.09989E7;48000.0;2082200.0;2000.0;1.5434E8;0.0;286600.0;0.0
4147;Zetzwil;2012-12-31;745.0;4.0774E7;46800.0;2076400.0;1900.0;1.48768E8;0.0;274400.0;0.0
4147;Zetzwil;2011-12-31;738.0;4.07447E7;47600.0;2052900.0;2000.0;1.32015E8;0.0;237700.0;0.0
4147;Zetzwil;2010-12-31;722.0;3.76924E7;47000.0;1886000.0;1800.0;1.28738E8;0.0;232500.0;0.0
4147;Zetzwil;2009-12-31;716.0;3.69524E7;46500.0;1824500.0;1900.0;1.232E8;0.0;220900.0;0.0
4147;Zetzwil;2008-12-31;723.0;3.70654E7;47500.0;1864700.0;1900.0;1.14945E8;0.0;237700.0;0.0
4147;Zetzwil;2007-12-31;707.0;3.55316E7;45200.0;1774500.0;1800.0;1.23526E8;0.0;259800.0;0.0
4147;Zetzwil;2006-12-31;691.0;3.50811E7;45100.0;1702000.0;1700.0;1.18828E8;0.0;250700.0;0.0
4147;Zetzwil;2005-12-31;681.0;3.31849E7;44000.0;1532800.0;1600.0;1.14128E8;0.0;238300.0;0.0
4147;Zetzwil;2004-12-31;681.0;3.2244E7;42100.0;1450100.0;1600.0;1.0323E8;0.0;211600.0;0.0
4147;Zetzwil;2003-12-31;658.0;3.18591E7;43100.0;1459300.0;1600.0;9.6063E7;0.0;193100.0;0.0
4147;Zetzwil;2002-12-31;686.0;3.23463E7;42100.0;1466600.0;1500.0;9.7646E7;0.0;197700.0;0.0
4147;Zetzwil;2001-12-31;659.0;3.19996E7;42600.0;1603200.0;1800.0;9.8493E7;0.0;201300.0;0.0
4161;Eiken;2017-12-31;1288.0;7.92959E7;54200.0;3939032.0;2328.0;2.21141E8;0.0;315251.0;0.0
4161;Eiken;2016-12-31;1280.0;7.66364E7;53300.0;3780200.0;2200.0;1.97611E8;0.0;279900.0;0.0
4161;Eiken;2015-12-31;1226.0;7.14308E7;53600.0;3572300.0;2200.0;1.75596E8;0.0;271800.0;0.0
4161;Eiken;2014-12-31;1243.0;7.24928E7;53100.0;3721600.0;2300.0;1.74698E8;0.0;271900.0;0.0
4161;Eiken;2013-12-31;1212.0;7.08478E7;53100.0;3686100.0;2400.0;1.57183E8;0.0;270600.0;0.0
4161;Eiken;2012-12-31;1196.0;6.8296E7;52000.0;3498600.0;2300.0;1.45418E8;0.0;247700.0;0.0
4161;Eiken;2011-12-31;1174.0;6.68711E7;51500.0;3442700.0;2200.0;1.49494E8;0.0;254300.0;0.0
4161;Eiken;2010-12-31;1111.0;6.29962E7;50900.0;3210700.0;2200.0;1.41532E8;0.0;241200.0;0.0
4161;Eiken;2009-12-31;1102.0;6.28919E7;52100.0;3224100.0;2200.0;1.40829E8;0.0;239700.0;0.0
4161;Eiken;2008-12-31;1100.0;6.21715E7;51300.0;3290700.0;2100.0;1.29743E8;0.0;257200.0;0.0
4161;Eiken;2007-12-31;1072.0;5.89257E7;51300.0;3050500.0;2200.0;1.38206E8;0.0;274800.0;0.0
4161;Eiken;2006-12-31;1073.0;5.88044E7;50000.0;3001100.0;2100.0;1.37927E8;0.0;275500.0;0.0
4161;Eiken;2005-12-31;1010.0;5.49086E7;51600.0;2689700.0;2100.0;1.28814E8;0.0;253200.0;0.0
4161;Eiken;2004-12-31;996.0;5.4951E7;51200.0;2740900.0;2100.0;1.27083E8;0.0;252000.0;0.0
4161;Eiken;2003-12-31;956.0;5.27912E7;51400.0;2616700.0;2000.0;1.24549E8;0.0;245900.0;0.0
4161;Eiken;2002-12-31;961.0;5.14735E7;49600.0;2496600.0;2000.0;1.18274E8;0.0;232400.0;0.0
4161;Eiken;2001-12-31;926.0;4.95485E7;50000.0;2581700.0;2200.0;1.22726E8;0.0;242300.0;0.0
4162;Etzgen;2009-12-31;225.0;1.2631E7;49200.0;642700.0;2100.0;4.2046E7;0.0;76400.0;0.0
4162;Etzgen;2008-12-31;216.0;1.13739E7;48800.0;549000.0;1900.0;3.6051E7;0.0;74200.0;0.0
4162;Etzgen;2007-12-31;214.0;1.14071E7;48300.0;578300.0;1800.0;4.3495E7;0.0;93300.0;0.0
4162;Etzgen;2006-12-31;216.0;1.19282E7;43900.0;625100.0;1600.0;4.818E7;0.0;105200.0;0.0
4162;Etzgen;2005-12-31;215.0;1.1037E7;42300.0;534800.0;1500.0;4.2738E7;0.0;91500.0;0.0
4162;Etzgen;2004-12-31;183.0;1.051E7;50900.0;538500.0;2000.0;3.6484E7;0.0;76800.0;0.0
4162;Etzgen;2003-12-31;173.0;1.04938E7;53900.0;530100.0;2100.0;3.8874E7;0.0;83400.0;0.0
4162;Etzgen;2002-12-31;173.0;1.06326E7;52000.0;563400.0;2000.0;3.6663E7;0.0;76900.0;0.0
4162;Etzgen;2001-12-31;170.0;8998000.0;47700.0;460400.0;2000.0;3.8377E7;0.0;82300.0;0.0
4163;Frick;2017-12-31;3082.0;2.021724E8;53950.0;1.0774515E7;2354.0;6.7849E8;0.0;1072197.0;0.0
4163;Frick;2016-12-31;2986.0;1.897559E8;53600.0;1.00931E7;2300.0;5.987E8;0.0;930500.0;0.0
4163;Frick;2015-12-31;2965.0;1.809255E8;51300.0;9528300.0;2200.0;5.38511E8;0.0;887700.0;0.0
4163;Frick;2014-12-31;2923.0;1.73616E8;50000.0;9307400.0;2100.0;4.97183E8;0.0;811600.0;0.0
4163;Frick;2013-12-31;2912.0;1.711757E8;49800.0;9371300.0;2200.0;4.72581E8;0.0;859100.0;0.0
4163;Frick;2012-12-31;2855.0;1.795115E8;50800.0;1.03742E7;2200.0;4.35367E8;0.0;780200.0;0.0
4163;Frick;2011-12-31;2773.0;1.644119E8;50800.0;9007500.0;2200.0;4.24799E8;0.0;768500.0;0.0
4163;Frick;2010-12-31;2709.0;1.616172E8;50600.0;8868800.0;2200.0;4.18144E8;0.0;759400.0;0.0
4163;Frick;2009-12-31;2643.0;1.540108E8;49800.0;8324600.0;2200.0;3.76556E8;0.0;672100.0;0.0
4163;Frick;2008-12-31;2585.0;1.490765E8;49300.0;8272900.0;2100.0;3.57543E8;0.0;746700.0;0.0
4163;Frick;2007-12-31;2548.0;1.413647E8;48000.0;7665700.0;1900.0;3.60049E8;0.0;752900.0;0.0
4163;Frick;2006-12-31;2512.0;1.406572E8;46900.0;7539400.0;2000.0;3.76893E8;0.0;795400.0;0.0
4163;Frick;2005-12-31;2393.0;1.298349E8;46900.0;6693600.0;1900.0;3.27062E8;0.0;679500.0;0.0
4163;Frick;2004-12-31;2310.0;1.253038E8;46600.0;6464400.0;1900.0;3.14316E8;0.0;652600.0;0.0
4163;Frick;2003-12-31;2228.0;1.199299E8;46300.0;6135200.0;1900.0;2.96636E8;0.0;617600.0;0.0
4163;Frick;2002-12-31;2201.0;1.184442E8;46000.0;6073100.0;1800.0;2.91718E8;0.0;608200.0;0.0
4163;Frick;2001-12-31;2112.0;1.110883E8;45300.0;5979100.0;1900.0;2.94318E8;0.0;611600.0;0.0
4164;Gansingen;2017-12-31;579.0;3.56144E7;55100.0;1816343.0;2410.0;1.31314E8;0.0;184295.0;0.0
4164;Gansingen;2016-12-31;566.0;4.74796E7;54600.0;2293100.0;2400.0;1.23335E8;0.0;175500.0;0.0
4164;Gansingen;2015-12-31;556.0;3.25233E7;52700.0;1626200.0;2300.0;9.7606E7;0.0;152000.0;0.0
4164;Gansingen;2014-12-31;558.0;3.16657E7;53100.0;1606400.0;2200.0;9.6573E7;0.0;149000.0;0.0
4164;Gansingen;2013-12-31;555.0;3.07404E7;50400.0;1559000.0;2200.0;9.1625E7;0.0;157300.0;0.0
4164;Gansingen;2012-12-31;543.0;3.01319E7;50200.0;1541800.0;2100.0;9.215E7;0.0;160400.0;0.0
4164;Gansingen;2011-12-31;538.0;2.83639E7;47300.0;1435600.0;1900.0;9.2166E7;0.0;160400.0;0.0
4164;Gansingen;2010-12-31;540.0;2.94028E7;48100.0;1534400.0;2100.0;9.2937E7;0.0;162500.0;0.0
4164;Gansingen;2009-12-31;532.0;2.79805E7;46500.0;1437600.0;1900.0;9.0477E7;0.0;158300.0;0.0
4164;Gansingen;2008-12-31;530.0;2.73535E7;46200.0;1401400.0;1800.0;8.8041E7;0.0;180300.0;0.0
4164;Gansingen;2007-12-31;517.0;2.62718E7;46200.0;1343400.0;1700.0;9.07E7;0.0;185500.0;0.0
4164;Gansingen;2006-12-31;516.0;2.56438E7;43300.0;1256600.0;1600.0;8.7122E7;0.0;178200.0;0.0
4164;Gansingen;2005-12-31;491.0;2.384E7;42500.0;1131200.0;1500.0;8.2453E7;0.0;167500.0;0.0
4164;Gansingen;2004-12-31;486.0;2.35741E7;43100.0;1101000.0;1500.0;6.8781E7;0.0;134800.0;0.0
4164;Gansingen;2003-12-31;494.0;2.30521E7;42300.0;1056100.0;1500.0;6.674E7;0.0;130200.0;0.0
4164;Gansingen;2002-12-31;476.0;2.25629E7;41900.0;1033200.0;1500.0;6.6941E7;0.0;131000.0;0.0
4164;Gansingen;2001-12-31;465.0;2.23173E7;42100.0;1115200.0;1600.0;6.9043E7;0.0;135800.0;0.0
4165;Gipf-Oberfrick;2017-12-31;2025.0;1.450809E8;57300.0;7981935.0;2583.0;5.25135E8;0.0;823196.0;0.0
4165;Gipf-Oberfrick;2016-12-31;2012.0;1.388342E8;56500.0;7713200.0;2500.0;4.85653E8;0.0;756900.0;0.0
4165;Gipf-Oberfrick;2015-12-31;2021.0;1.359639E8;54800.0;7476400.0;2400.0;4.39282E8;0.0;720500.0;0.0
4165;Gipf-Oberfrick;2014-12-31;2007.0;1.330388E8;54800.0;7515300.0;2400.0;4.27333E8;0.0;697000.0;0.0
4165;Gipf-Oberfrick;2013-12-31;1967.0;1.316979E8;54700.0;7652000.0;2600.0;4.20825E8;0.0;766900.0;0.0
4165;Gipf-Oberfrick;2012-12-31;1844.0;1.242756E8;55100.0;7202200.0;2500.0;3.75467E8;0.0;685700.0;0.0
4165;Gipf-Oberfrick;2011-12-31;1791.0;1.21465E8;55100.0;7020800.0;2500.0;3.42564E8;0.0;617500.0;0.0
4165;Gipf-Oberfrick;2010-12-31;1779.0;1.165894E8;54000.0;6585700.0;2400.0;3.2965E8;0.0;594100.0;0.0
4165;Gipf-Oberfrick;2009-12-31;1757.0;1.155676E8;53200.0;6666800.0;2400.0;3.17297E8;0.0;569000.0;0.0
4165;Gipf-Oberfrick;2008-12-31;1724.0;1.146798E8;51600.0;7004100.0;2300.0;3.24772E8;0.0;693400.0;0.0
4165;Gipf-Oberfrick;2007-12-31;1703.0;1.063805E8;50300.0;6265200.0;2100.0;3.40461E8;0.0;731000.0;0.0
4165;Gipf-Oberfrick;2006-12-31;1676.0;1.036931E8;49800.0;5942200.0;2100.0;2.98782E8;0.0;626400.0;0.0
4165;Gipf-Oberfrick;2005-12-31;1634.0;9.85675E7;50400.0;5522000.0;2100.0;2.85596E8;0.0;598000.0;0.0
4165;Gipf-Oberfrick;2004-12-31;1563.0;9.2376E7;50200.0;5105500.0;2000.0;2.57182E8;0.0;534500.0;0.0
4165;Gipf-Oberfrick;2003-12-31;1558.0;9.39767E7;50300.0;5298800.0;2000.0;2.49216E8;0.0;516300.0;0.0
4165;Gipf-Oberfrick;2002-12-31;1534.0;8.94645E7;48600.0;4848100.0;2000.0;2.3269E8;0.0;477800.0;0.0
4165;Gipf-Oberfrick;2001-12-31;1482.0;8.48773E7;47400.0;4890000.0;2100.0;2.23123E8;0.0;458400.0;0.0
4166;Herznach;2017-12-31;849.0;5.61464E7;56900.0;2993438.0;2489.0;1.83507E8;0.0;285091.0;0.0
4166;Herznach;2016-12-31;804.0;5.18175E7;56600.0;2747100.0;2400.0;1.57578E8;0.0;242400.0;0.0
4166;Herznach;2015-12-31;773.0;5.00996E7;55200.0;2658500.0;2400.0;1.46944E8;0.0;235700.0;0.0
4166;Herznach;2014-12-31;778.0;4.9541E7;54200.0;2678500.0;2500.0;1.49675E8;0.0;242000.0;0.0
4166;Herznach;2013-12-31;769.0;4.87776E7;55600.0;2698200.0;2600.0;1.36845E8;0.0;243100.0;0.0
4166;Herznach;2012-12-31;774.0;4.73863E7;53700.0;2581000.0;2500.0;1.36595E8;0.0;242400.0;0.0
4166;Herznach;2011-12-31;742.0;4.45004E7;53600.0;2414100.0;2400.0;1.27838E8;0.0;226700.0;0.0
4166;Herznach;2010-12-31;735.0;4.30079E7;50400.0;2297500.0;2200.0;1.2161E8;0.0;209400.0;0.0
4166;Herznach;2009-12-31;733.0;4.12095E7;49200.0;2184700.0;2100.0;1.15269E8;0.0;201800.0;0.0
4166;Herznach;2008-12-31;713.0;4.12844E7;50200.0;2266100.0;2300.0;1.09763E8;0.0;224000.0;0.0
4166;Herznach;2007-12-31;702.0;3.90363E7;48600.0;2087000.0;2000.0;1.19464E8;0.0;242400.0;0.0
4166;Herznach;2006-12-31;670.0;3.75401E7;48000.0;1993500.0;2000.0;1.10865E8;0.0;226300.0;0.0
4166;Herznach;2005-12-31;646.0;3.56874E7;48200.0;1870000.0;1900.0;1.06241E8;0.0;218400.0;0.0
4166;Herznach;2004-12-31;625.0;3.44424E7;46800.0;1769300.0;1900.0;1.01313E8;0.0;204000.0;0.0
4166;Herznach;2003-12-31;527.0;2.78944E7;45300.0;1403700.0;1800.0;8.7914E7;0.0;168500.0;0.0
4166;Herznach;2002-12-31;578.0;3.09428E7;44200.0;1568500.0;1800.0;9.9711E7;0.0;202100.0;0.0
4166;Herznach;2001-12-31;560.0;2.95567E7;44900.0;1597200.0;2000.0;9.6714E7;0.0;195900.0;0.0
4167;Hornussen;2017-12-31;517.0;2.78799E7;49700.0;1344866.0;2089.0;6.5018E7;0.0;94308.0;0.0
4167;Hornussen;2016-12-31;537.0;2.81194E7;48700.0;1347600.0;2000.0;6.2433E7;0.0;89900.0;0.0
4167;Hornussen;2015-12-31;542.0;2.68578E7;46900.0;1237400.0;1800.0;5.7992E7;0.0;85600.0;0.0
4167;Hornussen;2014-12-31;537.0;2.73186E7;46200.0;1324800.0;1900.0;5.8046E7;0.0;85600.0;0.0
4167;Hornussen;2013-12-31;513.0;2.62898E7;47800.0;1303600.0;1900.0;5.578E7;0.0;92900.0;0.0
4167;Hornussen;2012-12-31;511.0;2.63072E7;48300.0;1309600.0;1900.0;5.0628E7;0.0;82000.0;0.0
4167;Hornussen;2011-12-31;496.0;2.47734E7;46600.0;1211300.0;1900.0;4.3802E7;0.0;70900.0;0.0
4167;Hornussen;2010-12-31;509.0;2.47138E7;46300.0;1197100.0;1700.0;4.4266E7;0.0;70400.0;0.0
4167;Hornussen;2009-12-31;500.0;2.33569E7;44800.0;1077500.0;1700.0;4.2247E7;0.0;67200.0;0.0
4167;Hornussen;2008-12-31;509.0;2.29537E7;43700.0;1062900.0;1600.0;3.9136E7;0.0;72900.0;0.0
4167;Hornussen;2007-12-31;484.0;2.21753E7;43400.0;1040200.0;1600.0;3.9533E7;0.0;74200.0;0.0
4167;Hornussen;2006-12-31;473.0;2.24706E7;41400.0;1075300.0;1600.0;3.5852E7;0.0;66700.0;0.0
4167;Hornussen;2005-12-31;467.0;2.14168E7;40900.0;978500.0;1500.0;3.5661E7;0.0;66000.0;0.0
4167;Hornussen;2004-12-31;462.0;2.09893E7;39600.0;940100.0;1500.0;3.4761E7;0.0;64400.0;0.0
4167;Hornussen;2003-12-31;437.0;1.97332E7;39800.0;857200.0;1500.0;3.211E7;0.0;59100.0;0.0
4167;Hornussen;2002-12-31;429.0;1.98142E7;41300.0;867700.0;1500.0;3.1647E7;0.0;58200.0;0.0
4167;Hornussen;2001-12-31;437.0;2.08329E7;41100.0;1022800.0;1700.0;3.3834E7;0.0;62300.0;0.0
4168;Ittenthal;2009-12-31;131.0;7067500.0;53700.0;365000.0;2000.0;2.2478E7;0.0;39400.0;0.0
4168;Ittenthal;2008-12-31;129.0;7355000.0;54100.0;403200.0;2000.0;2.1796E7;0.0;45000.0;0.0
4168;Ittenthal;2007-12-31;116.0;6203500.0;54400.0;322700.0;2000.0;2.2748E7;0.0;47800.0;0.0
4168;Ittenthal;2006-12-31;123.0;6500500.0;52100.0;331500.0;2100.0;2.3127E7;0.0;47900.0;0.0
4168;Ittenthal;2005-12-31;114.0;6241800.0;54300.0;312700.0;2200.0;1.7445E7;0.0;33500.0;0.0
4168;Ittenthal;2004-12-31;113.0;5936100.0;51200.0;290700.0;2000.0;1.5211E7;0.0;29100.0;0.0
4168;Ittenthal;2003-12-31;110.0;5753900.0;50700.0;269700.0;2000.0;1.5364E7;0.0;29200.0;0.0
4168;Ittenthal;2002-12-31;114.0;5808800.0;50300.0;268200.0;2000.0;1.4702E7;0.0;27900.0;0.0
4168;Ittenthal;2001-12-31;111.0;5380600.0;51600.0;259800.0;2000.0;1.4915E7;0.0;28300.0;0.0
4169;Kaisten;2017-12-31;1495.0;9.6087E7;56100.0;4982303.0;2354.0;3.56936E8;0.0;571048.0;0.0
