BFSNR;NAME;DATUM;FISKALERTRAG;REGALKONZESS;ENTGELTE;VERSCHERTRAEGE;FINANZERTRAG;ENTNAHMENFONDS;TRANSFERERTRAG;DURCHLBEITRAEGE;ERTRAGAUSSERORD;TOTAL
4199;Holderbank (AG);2018-12-31;3065745.95;32329.3;947873.45;38499.2;215252.0;2644.8;232084.95;0.0;0.0;4534429.65
4199;Holderbank (AG);2017-12-31;3256715.65;34198.7;937010.38;138265.55;88501.8;7468.9;192741.95;0.0;0.0;4654902.93
4199;Holderbank (AG);2016-12-31;3248537.85;32855.55;964295.4;35513.75;3815153.16;7039.6;165174.81;0.0;0.0;8268570.12
4199;Holderbank (AG);2015-12-31;2762356.7;38026.4;1039425.47;0.0;301668.68;6520.0;187597.62;0.0;0.0;4335594.87
4199;Holderbank (AG);2014-12-31;3013238.95;13300.0;830419.52;0.0;316902.75;13704.95;92147.1;0.0;243314.8;4523028.07
4200;Hunzenschwil;2019-12-31;1.050403105E7;122066.37;2379362.5;0.0;167414.6;12852.8;1923548.73;0.0;0.0;1.510927605E7
4200;Hunzenschwil;2018-12-31;9886767.35;109635.5;2513804.45;5000.0;501316.56;8770.98;1877313.37;0.0;0.0;1.490260821E7
4200;Hunzenschwil;2017-12-31;9671248.6;105290.9;2481451.83;35540.4;124547.4;25200.75;1735968.13;0.0;0.0;1.417924801E7
4200;Hunzenschwil;2016-12-31;9185140.35;73302.11;2533512.29;0.0;145628.72;23818.6;1738254.22;0.0;0.0;1.369965629E7
4200;Hunzenschwil;2015-12-31;8357023.65;53077.15;2322628.18;0.0;136389.16;22460.5;1585959.39;0.0;917700.0;1.339523803E7
4200;Hunzenschwil;2014-12-31;9280359.45;50187.6;2593323.31;0.0;181187.59;28290.95;1846749.41;0.0;884450.0;1.486454831E7
4201;Lenzburg;2019-12-31;3.539161255E7;507323.1;1.311536597E7;65484.3;3306212.8;105517.85;1.23753612E7;0.0;0.0;6.486687777E7
4201;Lenzburg;2018-12-31;3.5134683E7;507323.1;1.375875088E7;33296.2;5406777.5;72470.02;1.246018195E7;0.0;0.0;6.737348265E7
4201;Lenzburg;2017-12-31;3.33447953E7;507323.1;1.314528273E7;27330.1;4107584.51;65449.6;1.40146267E7;0.0;1845091.55;6.705748359E7
4201;Lenzburg;2016-12-31;3.068597105E7;507459.5;1.172457431E7;0.0;3549093.4;556493.55;1.59934652E7;0.0;1845091.55;6.486214856E7
4201;Lenzburg;2015-12-31;3.30601835E7;508375.7;1.152880328E7;0.0;3448358.79;95476.95;1.60514664E7;0.0;2248511.9;6.694117652E7
4201;Lenzburg;2014-12-31;3.29534092E7;506833.65;1.049591586E7;0.0;3620708.31;53076.05;1.348127026E7;0.0;2248511.9;6.335972523E7
4202;Meisterschwanden;2019-12-31;1.003119535E7;74936.2;2007738.26;0.0;116705.78;47493.77;2217373.2;0.0;292885.85;1.478832841E7
4202;Meisterschwanden;2018-12-31;9187380.35;78588.6;2247301.22;1.0;832690.75;52954.52;2300681.14;0.0;307674.85;1.500727243E7
4202;Meisterschwanden;2017-12-31;8532211.35;81860.0;2030371.9;300.0;139957.47;16338.84;1889338.82;0.0;307674.85;1.299805323E7
4202;Meisterschwanden;2016-12-31;9187406.75;77824.4;1972266.15;300.0;102861.25;24505.5;1776615.8;0.0;307674.85;1.34494547E7
4202;Meisterschwanden;2015-12-31;1.061539395E7;89614.85;1909076.71;300.0;79291.14;23636.75;1551880.0;0.0;307674.85;1.457686825E7
4202;Meisterschwanden;2014-12-31;9059965.75;32609.25;1977808.32;300.0;81025.28;29921.95;1480352.7;0.0;605703.9;1.326768715E7
4203;Möriken-Wildegg;2019-12-31;1.206018765E7;55815.35;2453680.41;3278.6;306124.25;18360.66;6030367.85;0.0;1327196.0;2.225501077E7
4203;Möriken-Wildegg;2018-12-31;1.37822467E7;60313.9;2652868.47;197781.0;525158.9;9785.28;3439256.9;0.0;1385871.6;2.205328275E7
4203;Möriken-Wildegg;2017-12-31;1.245097345E7;69073.35;2154912.75;0.0;285824.1;35603.15;3023720.15;0.0;1385871.6;1.940597855E7
4203;Möriken-Wildegg;2016-12-31;1.196544265E7;61196.5;2307627.24;0.0;275702.63;27408.25;2711900.55;0.0;1385871.6;1.873514942E7
4203;Möriken-Wildegg;2015-12-31;1.41353158E7;74437.9;2158086.42;0.0;299380.62;65242.0;2387949.8;0.0;1569247.05;2.068965959E7
4203;Möriken-Wildegg;2014-12-31;1.27999073E7;28900.0;2382834.91;3910.5;313421.12;37503.45;2054179.1;0.0;1569247.05;1.918990343E7
4204;Niederlenz;2019-12-31;1.15974107E7;0.0;2041803.1;201400.0;358266.03;9358.81;1404799.59;0.0;112873.0;1.572591123E7
4204;Niederlenz;2018-12-31;1.199889815E7;0.0;2129881.74;0.0;494795.45;10357.0;1395443.15;0.0;116249.0;1.614562449E7
4204;Niederlenz;2017-12-31;1.184159485E7;0.0;2132200.59;0.0;566924.75;29768.05;2023204.8;0.0;116249.0;1.670994204E7
4204;Niederlenz;2016-12-31;1.14736232E7;0.0;1970495.81;0.0;388928.67;28007.05;1343813.3;0.0;116249.0;1.532111703E7
4204;Niederlenz;2015-12-31;1.11852053E7;0.0;1951274.04;0.0;1494579.43;27716.15;1410007.8;0.0;151945.0;1.622072772E7
4204;Niederlenz;2014-12-31;1.09010971E7;0.0;1970536.22;0.0;470507.75;72467.8;1077688.45;0.0;152445.0;1.464474232E7
4205;Othmarsingen;2019-12-31;6862416.45;94853.55;2141441.79;0.0;1338527.64;5656.36;853431.45;0.0;373500.0;1.166982724E7
4205;Othmarsingen;2018-12-31;6302147.7;95129.65;2135624.72;0.0;789503.4;6060.82;752990.74;0.0;386491.0;1.046794803E7
4205;Othmarsingen;2017-12-31;6349595.25;97992.1;2119972.71;0.0;1083496.5;17302.0;1255914.75;0.0;386491.0;1.131076431E7
4205;Othmarsingen;2016-12-31;6551461.9;93228.45;2370045.66;0.0;748909.36;16627.6;1106821.75;0.0;386491.0;1.127358572E7
4205;Othmarsingen;2015-12-31;6007789.15;102839.2;2309792.53;0.0;452227.56;16386.75;1525664.1;0.0;700079.0;1.111477829E7
4205;Othmarsingen;2014-12-31;6144721.15;48318.6;2070985.19;0.0;280871.95;33524.75;922812.65;0.0;661943.0;1.016317729E7
4206;Rupperswil;2019-12-31;1.323651715E7;325695.35;7568169.3;29400.0;561547.21;10739.65;2624126.71;0.0;0.0;2.435619537E7
4206;Rupperswil;2018-12-31;1.37230605E7;335944.75;7825786.13;31765.5;1615786.26;11947.36;2488117.85;0.0;0.0;2.603240835E7
4206;Rupperswil;2017-12-31;1.23338733E7;282556.67;7928648.52;22287.15;281653.57;34335.4;2768093.31;0.0;0.0;2.365144792E7
4206;Rupperswil;2016-12-31;1.242970985E7;299820.62;8469404.0;0.0;307102.4;31589.95;2453438.18;0.0;0.0;2.3991065E7
4206;Rupperswil;2015-12-31;1.350055355E7;284424.49;8295802.68;0.0;351261.64;31707.5;2264126.87;0.0;0.0;2.472787673E7
4206;Rupperswil;2014-12-31;1.358669465E7;280000.0;7801667.35;13665.8;373538.69;39491.8;2062799.13;0.0;1033583.29;2.519144071E7
4207;Schafisheim;2019-12-31;7449930.4;454788.45;7895268.89;0.0;98991.2;53920.75;1294141.3;0.0;247047.36;1.749408835E7
4207;Schafisheim;2018-12-31;7917417.85;476128.65;1.018476387E7;0.0;442244.6;6531.4;1411060.45;0.0;277928.28;2.07160751E7
4207;Schafisheim;2017-12-31;7190635.05;488474.35;9193427.32;0.0;145244.3;19209.55;1028972.37;0.0;308809.2;1.837477214E7
4207;Schafisheim;2016-12-31;7114695.05;377920.9;7721988.16;0.0;161601.9;18091.05;1173247.8;0.0;308809.2;1.687635406E7
4207;Schafisheim;2015-12-31;7296523.85;281384.2;6050711.23;0.0;351017.1;19127.2;1017344.65;0.0;543822.5;1.555993073E7
4207;Schafisheim;2014-12-31;6821360.2;263025.15;6014516.03;0.0;230722.77;50312.8;1340009.35;0.0;543822.5;1.52637688E7
4208;Seengen;2019-12-31;1.151636445E7;91937.45;2540540.03;50703.05;312283.4;68276.13;3760327.22;0.0;840000.0;1.918043173E7
4208;Seengen;2018-12-31;1.09499499E7;92460.85;2335230.53;0.0;385846.45;137955.34;3881086.91;0.0;1120000.0;1.890252998E7
4208;Seengen;2017-12-31;1.03195094E7;96464.15;2405639.58;0.0;289976.2;27667.4;3543157.75;0.0;1120000.0;1.780241448E7
4208;Seengen;2016-12-31;1.05936026E7;92695.25;2583724.87;0.0;247319.64;33677.75;3542572.78;0.0;1120000.0;1.821359289E7
4208;Seengen;2015-12-31;9373015.5;107202.25;2536405.33;0.0;569857.6;27536.35;2848353.81;0.0;1120000.0;1.658237084E7
4208;Seengen;2014-12-31;9719851.65;39276.0;2549280.04;0.0;183787.24;40214.3;4462094.01;0.0;1577000.0;1.857150324E7
4209;Seon;2019-12-31;1.34198456E7;135693.05;3751458.83;-1943.55;631387.17;265281.58;4161350.34;0.0;760702.0;2.312377502E7
4209;Seon;2018-12-31;1.324953425E7;132866.45;4168429.95;119363.85;4887371.53;261260.68;4059752.82;0.0;1.528083265E7;4.215941218E7
4209;Seon;2017-12-31;1.240510635E7;130087.35;1.061241319E7;0.0;598898.82;59156.61;4638600.21;0.0;869373.8;2.931363633E7
4209;Seon;2016-12-31;1.241132985E7;162452.9;1.187947966E7;0.0;668927.97;49215.85;3484341.69;0.0;869373.8;2.952512172E7
4209;Seon;2015-12-31;1.25565002E7;137992.3;1.051448792E7;0.0;705777.18;35619.05;3422594.56;0.0;869373.8;2.824234501E7
4209;Seon;2014-12-31;1.363224945E7;138469.55;1.086747175E7;148.0;769501.04;60692.75;2905465.68;0.0;1366936.8;2.974093502E7
4210;Staufen;2019-12-31;8800503.05;80375.0;3919849.22;600.0;55469.32;12362.22;763643.3;0.0;188320.0;1.382112211E7
4210;Staufen;2018-12-31;8270145.45;80375.0;4102584.79;0.0;75780.61;10159.72;636619.35;0.0;197470.0;1.337313492E7
4210;Staufen;2017-12-31;8512056.3;80375.0;4002403.68;1300.0;65467.54;21023.0;656530.7;0.0;197470.0;1.353662622E7
4210;Staufen;2016-12-31;7910242.0;80375.0;4126637.54;0.0;52191.92;28112.1;1165588.1;0.0;197470.0;1.356061666E7
4210;Staufen;2015-12-31;6511169.0;65000.0;3468870.72;0.0;48005.88;22804.1;1174909.25;0.0;354046.0;1.164480495E7
4210;Staufen;2014-12-31;6223122.5;65000.0;3301543.23;0.0;63629.88;67648.25;920831.8;0.0;794980.0;1.143675566E7
4221;Abtwil;2019-12-31;2425206.5;8347.05;527656.94;220.0;14491.92;8000.0;498331.7;0.0;0.0;3482254.11
4221;Abtwil;2018-12-31;2169421.45;9815.6;514654.16;0.0;14437.95;6798.41;514493.6;0.0;0.0;3229621.17
4221;Abtwil;2017-12-31;2111286.55;9850.0;558179.3;10.1;11626.6;16241.8;759024.8;0.0;119112.0;3585331.15
4221;Abtwil;2016-12-31;2287306.6;0.0;443709.15;4.35;12702.85;13243.75;345284.4;0.0;119112.0;3221363.1
4221;Abtwil;2015-12-31;2116587.95;0.0;452695.45;0.0;17505.5;10386.05;427140.7;0.0;208536.45;3232852.1
4221;Abtwil;2014-12-31;2234517.7;0.0;559897.54;0.0;16861.77;0.0;665954.1;0.0;158023.0;3635254.11
4222;Aristau;2019-12-31;3999053.85;19924.35;892739.49;0.0;36205.86;5307.03;592541.71;0.0;0.0;5545772.29
4222;Aristau;2018-12-31;3790505.4;21461.2;903577.88;0.0;46553.45;3293.71;583115.09;0.0;0.0;5348506.73
4222;Aristau;2017-12-31;3623637.25;21457.15;958550.13;0.0;39613.97;15521.46;316313.79;0.0;0.0;4975093.75
4222;Aristau;2016-12-31;3752027.6;20655.05;817851.45;0.0;38931.19;0.0;211825.45;0.0;0.0;4841290.74
4222;Aristau;2015-12-31;3761350.1;20441.5;761921.85;0.0;38603.2;14615.65;201384.75;0.0;0.0;4798317.05
4222;Aristau;2014-12-31;3556726.05;21084.95;720666.3;0.0;52014.28;4605.25;306757.85;0.0;111640.0;4773494.68
4223;Auw;2019-12-31;5148100.45;840.0;887414.25;0.0;134240.62;17579.3;1453480.2;27615.9;246480.85;7915751.57
4223;Auw;2018-12-31;5053804.1;840.0;946957.95;9283.75;412229.82;14130.3;1461128.78;11447.0;256637.85;8166459.55
4223;Auw;2017-12-31;5044402.4;840.0;838418.95;138.05;208440.95;32353.3;1827178.4;6010.7;256637.85;8214420.6
4223;Auw;2016-12-31;4834027.35;1048.4;845576.31;0.0;171719.05;25449.15;1759414.0;9290.1;256637.85;7903162.21
4223;Auw;2015-12-31;4374041.55;1443.6;848397.2;0.0;752664.4;3026.6;1826667.4;17688.4;363948.0;8187877.15
4223;Auw;2014-12-31;4206543.35;240.0;801856.6;0.0;698048.35;16860.6;1471513.7;12133.4;107310.15;7314506.15
4224;Beinwil (Freiamt);2019-12-31;3242541.4;19500.0;875526.04;1.0;673772.48;4046.3;939538.35;0.0;0.0;5754925.57
4224;Beinwil (Freiamt);2018-12-31;3169900.85;19500.0;998139.06;0.0;171241.15;921811.09;976639.5;0.0;0.0;6257231.65
4224;Beinwil (Freiamt);2017-12-31;3011132.9;19500.0;931883.58;0.0;1026132.05;8830.66;1061401.15;0.0;0.0;6058880.34
4224;Beinwil (Freiamt);2016-12-31;2760363.35;19500.0;849476.11;0.0;86664.86;10376.5;304907.75;0.0;0.0;4031288.57
4224;Beinwil (Freiamt);2015-12-31;2494613.15;19689.4;895861.1;0.0;106069.26;11298.4;856056.4;0.0;0.0;4383587.71
4224;Beinwil (Freiamt);2014-12-31;2981789.5;19500.0;869117.98;0.0;113949.78;6594.45;1017523.95;0.0;326300.0;5334775.66
4226;Besenbüren;2019-12-31;1560123.1;0.0;678566.3;1413.12;177227.27;2204.51;710599.45;0.0;0.0;3130133.75
4226;Besenbüren;2018-12-31;1464632.05;0.0;635241.41;0.0;284789.89;1435.43;812166.45;0.0;0.0;3198265.23
4226;Besenbüren;2017-12-31;1399976.7;0.0;690039.5;0.0;197301.15;4898.87;786286.4;0.0;0.0;3078502.62
4226;Besenbüren;2016-12-31;1503908.15;0.0;664529.47;0.0;182687.2;5816.15;855118.65;0.0;0.0;3212059.62
4226;Besenbüren;2015-12-31;1383071.65;0.0;713852.55;0.0;210367.29;6232.15;690278.3;0.0;0.0;3003801.94
4226;Besenbüren;2014-12-31;1430222.75;10295.8;666639.9;0.0;196053.44;52.5;837548.0;0.0;208066.65;3348879.04
4227;Bettwil;2019-12-31;1987143.45;20846.6;827142.91;0.0;64733.08;2858.91;277537.5;0.0;0.0;3180262.45
4227;Bettwil;2018-12-31;1986239.75;20875.75;827096.5;0.0;70533.18;2349.33;287296.59;0.0;0.0;3194391.1
4227;Bettwil;2017-12-31;1825999.75;20960.65;807932.83;0.0;65282.57;4317.0;303284.95;0.0;0.0;3027777.75
4227;Bettwil;2016-12-31;2088731.4;10872.85;875465.45;0.0;64535.9;5012.05;247007.7;0.0;0.0;3291625.35
4227;Bettwil;2015-12-31;1514002.95;21084.15;859566.05;0.0;61305.25;13692.0;168082.7;0.0;75099.0;2712832.1
4227;Bettwil;2014-12-31;1531482.65;10000.0;815380.3;0.0;72152.08;0.0;206225.95;0.0;96403.6;2731644.58
4228;Boswil;2019-12-31;6463290.4;55651.9;1660370.8;0.0;235781.25;12192.68;1794126.05;0.0;401692.0;1.062310508E7
4228;Boswil;2018-12-31;6021337.85;54362.5;1646601.12;54032.0;324386.82;22618.13;1988512.0;0.0;419437.45;1.053128787E7
4228;Boswil;2017-12-31;6662357.9;54729.9;1457936.71;0.0;376030.75;55407.29;2376064.2;0.0;419437.45;1.14019642E7
4228;Boswil;2016-12-31;5863873.8;57555.25;1295187.62;0.0;209752.94;49889.55;2367635.6;0.0;518862.65;1.036275741E7
4228;Boswil;2015-12-31;5612429.6;57268.5;1266260.18;3.0;220424.0;51518.35;1602235.35;0.0;518862.65;9329001.63
4228;Boswil;2014-12-31;5332719.7;56093.55;1348583.43;105121.8;236402.05;39577.75;1123279.5;0.0;518862.65;8760640.43
4229;Bünzen;2019-12-31;2518127.4;27946.9;557222.5;0.0;503767.87;3817.4;511785.0;0.0;223180.0;4345847.07
4229;Bünzen;2018-12-31;2518215.25;16834.85;755419.95;0.0;551178.34;2491.43;559778.56;0.0;233798.6;4637716.98
4229;Bünzen;2017-12-31;2732109.05;17734.6;564509.92;0.0;494360.15;11239.25;946093.54;0.0;233798.6;4999845.11
4229;Bünzen;2016-12-31;2258885.2;16903.1;570902.3;10247.5;498851.75;9765.15;554764.3;0.0;233798.6;4154117.9
4229;Bünzen;2015-12-31;2248935.35;17148.6;645756.5;0.0;487103.44;10632.45;326988.35;0.0;233798.6;3970363.29
4229;Bünzen;2014-12-31;2819495.9;16978.2;623256.6;0.0;267561.58;13474.15;291080.15;0.0;270388.65;4302235.23
4230;Buttwil;2019-12-31;2905890.6;23760.0;611688.04;0.0;194904.6;4482.68;429917.2;0.0;137940.0;4308583.12
4230;Buttwil;2018-12-31;2626175.7;23520.0;594976.06;0.0;576446.0;2797.71;506156.41;0.0;145200.0;4475271.88
4230;Buttwil;2017-12-31;2912266.95;23520.0;567387.25;0.0;30856.25;13918.17;819449.2;0.0;145200.0;4512597.82
4230;Buttwil;2016-12-31;2570064.2;22960.0;532855.12;0.0;31282.5;11285.35;625921.05;0.0;145200.0;3939568.22
4230;Buttwil;2015-12-31;2334996.55;22254.3;555498.01;0.0;34093.85;11991.35;636851.44;0.0;235825.2;3831510.7
4230;Buttwil;2014-12-31;2447211.0;22087.4;532113.39;0.0;50161.17;14982.8;333847.51;0.0;199607.6;3600010.87
4231;Dietwil;2019-12-31;3273884.85;28780.0;1263339.12;0.0;74527.05;17449.75;643254.68;400294.05;0.0;5701529.5
4231;Dietwil;2018-12-31;3298454.2;28820.0;1139651.71;0.0;208605.05;7383.05;651032.97;415099.55;0.0;5749046.53
4231;Dietwil;2017-12-31;3393995.25;28700.0;950741.56;0.0;91200.95;21739.25;542997.07;161372.7;2872.05;5193618.83
4231;Dietwil;2016-12-31;3264068.5;28540.0;626076.08;0.0;114946.5;19673.45;426211.1;0.0;2872.05;4482387.68
4231;Dietwil;2015-12-31;3533372.65;26860.0;685325.45;0.0;104034.2;36808.3;585167.45;0.0;2872.05;4974440.1
4231;Dietwil;2014-12-31;3351592.7;26380.0;698512.6;0.0;78498.36;15977.4;491909.85;0.0;89910.55;4752781.46
4232;Geltwil;2019-12-31;1140296.55;0.0;123630.4;0.0;161834.83;828.27;44237.5;0.0;0.0;1470827.55
4232;Geltwil;2018-12-31;763824.05;0.0;157847.16;0.0;224396.35;727.71;123788.8;0.0;86228.05;1356812.12
4232;Geltwil;2017-12-31;922825.35;0.0;119229.85;0.0;157176.4;2452.22;60508.2;0.0;86228.05;1348420.07
4232;Geltwil;2016-12-31;852306.3;0.0;107633.6;410.0;156948.0;3788.9;45559.95;0.0;86228.05;1252874.8
4232;Geltwil;2015-12-31;724463.0;0.0;124210.4;0.0;183793.4;1949.05;209437.75;0.0;119501.4;1363355.0
4232;Geltwil;2014-12-31;783483.2;0.0;109327.35;0.0;151486.03;1241.8;36139.35;0.0;119501.4;1201179.13
4233;Kallern;2019-12-31;1234343.25;12242.9;375985.33;626.2;4651.28;4666.72;190123.58;0.0;68765.0;1891404.26
4233;Kallern;2018-12-31;1216206.55;8730.65;421000.39;500.0;71225.07;8264.41;174758.4;0.0;72899.05;1973584.52
4233;Kallern;2017-12-31;1117174.55;8722.05;329522.12;20.0;569305.6;10570.12;144522.15;0.0;72899.05;2252735.64
4233;Kallern;2016-12-31;1039684.05;8810.15;310840.8;0.0;28048.1;10596.4;123451.2;0.0;72899.05;1594329.75
4233;Kallern;2015-12-31;1016903.35;9753.1;282078.21;800.0;30036.4;10085.5;301487.95;0.0;99612.3;1750756.81
4233;Kallern;2014-12-31;1040969.65;3600.0;245503.22;560.0;20055.28;6797.15;54769.9;0.0;99612.3;1471867.5
4234;Merenschwand;2019-12-31;8287890.4;1000.0;1804343.87;2066.6;549705.33;145.95;2310864.73;0.0;742738.98;1.369875586E7
4234;Merenschwand;2018-12-31;8303428.7;1000.0;1849466.35;0.0;1628721.61;3596.1;2163276.36;0.0;661579.85;1.461106897E7
4234;Merenschwand;2017-12-31;8257483.05;1000.0;1976471.0;0.0;514723.64;43128.75;2420637.82;0.0;661583.85;1.387502811E7
4234;Merenschwand;2016-12-31;7455386.3;1000.0;1826613.42;0.0;514042.15;50596.0;2490701.4;0.0;677950.45;1.301628972E7
4234;Merenschwand;2015-12-31;7597415.8;962.95;1665989.81;0.0;504168.9;32604.7;2501585.7;0.0;677954.85;1.298068271E7
4234;Merenschwand;2014-12-31;8070060.8;715.9;1599646.94;0.0;615393.9;31444.0;2708145.03;0.0;919020.75;1.394442732E7
4235;Mühlau;2019-12-31;3130337.85;22938.0;872346.35;0.0;69950.2;9654.95;631354.45;0.0;127261.0;4863842.8
4235;Mühlau;2018-12-31;2744252.55;20422.35;896062.41;0.0;69545.35;7489.2;612950.0;0.0;136052.25;4486774.11
4235;Mühlau;2017-12-31;2861336.15;21899.78;1101176.17;0.0;102080.4;7265.95;522016.3;0.0;136052.25;4751827.0
4235;Mühlau;2016-12-31;2511503.0;30038.97;862010.22;0.0;95030.37;10126.0;342652.85;0.0;136052.25;3987413.66
4235;Mühlau;2015-12-31;2659623.1;27765.1;767536.22;0.0;89774.33;15151.15;281328.25;0.0;158500.05;3999678.2
4235;Mühlau;2014-12-31;2743807.95;17226.25;746167.51;0.0;74692.4;9587.25;536835.85;0.0;158500.05;4286817.26
4236;Muri (AG);2019-12-31;2.368752165E7;195534.7;5691622.14;90320.0;2593686.0;43484.74;7380040.88;0.0;1396328.71;4.107853882E7
4236;Muri (AG);2018-12-31;2.314355535E7;185363.9;6066687.06;108510.0;1864303.3;17721.15;7643038.63;0.0;1525832.84;4.055501223E7
4236;Muri (AG);2017-12-31;2.111855635E7;180254.05;6274125.2;143568.5;894361.67;129407.15;6802892.67;0.0;1554280.28;3.709744587E7
4236;Muri (AG);2016-12-31;2.03282846E7;176377.05;5646763.84;302125.0;880003.37;75180.3;6193324.25;0.0;1555527.63;3.515758604E7
4236;Muri (AG);2015-12-31;1.96184506E7;175048.05;5345169.64;153415.0;910274.52;79849.35;5313872.33;0.0;1964187.14;3.356026663E7
4236;Muri (AG);2014-12-31;1.825206325E7;166664.3;4756741.11;169420.0;2636400.47;120.6;5547027.54;0.0;2023684.61;3.355212188E7
4237;Oberrüti;2019-12-31;4138446.5;0.0;612180.87;0.0;41326.2;12800.0;649970.95;0.0;113007.0;5567731.52
4237;Oberrüti;2018-12-31;4108023.91;0.0;615545.18;0.0;26540.89;1802.65;850890.82;0.0;118610.0;5721413.45
4237;Oberrüti;2017-12-31;4118482.06;0.0;648550.83;0.0;28869.13;19361.45;987586.22;0.0;118610.0;5921459.69
4237;Oberrüti;2016-12-31;4032551.75;0.0;583442.63;0.0;36295.28;14453.95;1200006.25;0.0;118610.0;5985359.86
4237;Oberrüti;2015-12-31;3385021.98;0.0;622659.08;0.0;33886.23;24502.05;1104100.43;0.0;209493.6;5379663.37
4237;Oberrüti;2014-12-31;3190629.7;0.0;631724.22;0.0;34793.03;13300.5;1015394.93;0.0;215525.1;5101367.48
4238;Rottenschwil;2019-12-31;2496090.6;0.0;478396.4;0.0;31493.5;12582.86;220197.56;0.0;43794.0;3282554.92
4238;Rottenschwil;2018-12-31;2545301.35;0.0;454653.65;0.0;34873.2;2706.12;266459.35;0.0;45849.0;3349842.67
4238;Rottenschwil;2017-12-31;2405337.6;0.0;464580.35;0.0;38385.6;8823.0;195776.05;0.0;47903.6;3160806.2
4238;Rottenschwil;2016-12-31;2305228.05;0.0;421729.55;216.0;39755.1;8155.65;203602.95;0.0;47903.6;3026590.9
4238;Rottenschwil;2015-12-31;2216304.8;0.0;347119.13;4515.1;45896.75;16988.3;239937.0;0.0;104878.3;2975639.38
4238;Rottenschwil;2014-12-31;2187916.4;0.0;395586.5;253.8;42212.0;3129.7;163032.15;0.0;104878.3;2897008.85
4239;Sins;2019-12-31;1.220758825E7;136807.69;2176630.52;0.0;568039.5;107787.55;5299368.83;5523.2;288962.0;2.079070754E7
4239;Sins;2018-12-31;1.12962091E7;135186.01;2293886.66;0.0;4380533.2;6174.91;5214076.54;2024.2;303515.25;2.363160587E7
4239;Sins;2017-12-31;1.104970325E7;136044.03;2248848.28;0.0;267649.34;74182.03;5744140.05;951.6;303515.25;1.982503383E7
4239;Sins;2016-12-31;1.056465025E7;127532.83;2274737.08;0.0;270551.89;75351.45;5823653.85;1577.05;303515.25;1.944156965E7
4239;Sins;2015-12-31;1.062612475E7;126923.95;2689719.03;0.0;253104.2;437361.1;5328581.7;3171.35;303515.25;1.976850133E7
4239;Sins;2014-12-31;1.015491905E7;83351.96;1887472.81;0.0;256905.33;160318.3;5902923.6;2065.5;650380.55;1.90983371E7
4240;Waltenschwil;2019-12-31;7847840.4;133384.85;1903975.24;10040.0;78046.93;27003.25;902195.69;0.0;251100.0;1.115358636E7
4240;Waltenschwil;2018-12-31;6974205.1;126166.95;1897646.47;4033.0;701020.03;16296.5;880011.69;0.0;278986.95;1.087836669E7
4240;Waltenschwil;2017-12-31;6805952.85;138400.0;2014120.92;0.0;45347.3;22254.15;721465.38;0.0;278986.95;1.002652755E7
4240;Waltenschwil;2016-12-31;6738014.25;125107.4;1728639.11;0.0;65690.68;71962.85;602350.75;0.0;278986.95;9610751.99
4240;Waltenschwil;2015-12-31;6082212.85;140242.5;1827895.61;0.0;54752.6;13872.25;574851.85;0.0;382589.2;9076416.86
4240;Waltenschwil;2014-12-31;6583974.3;164507.25;1780360.54;0.0;64471.6;6574.1;571445.7;0.0;496344.45;9667677.94
4251;Hellikon;2019-12-31;2087593.45;15001.65;340557.41;0.0;307157.0;5450.57;988208.45;0.0;0.0;3743968.53
4251;Hellikon;2018-12-31;1808814.25;15263.4;378033.25;0.0;301580.15;6878.12;944622.34;0.0;19378.6;3474570.11
4251;Hellikon;2017-12-31;1569823.05;34009.65;399985.74;0.0;302593.85;5000.0;915547.46;0.0;36980.6;3263940.35
4251;Hellikon;2016-12-31;1685746.4;21484.9;369660.02;0.0;303415.61;9359.1;1134398.71;0.0;0.0;3524064.74
4251;Hellikon;2015-12-31;1647723.9;23528.75;330240.5;0.0;303851.67;18732.45;1313804.02;0.0;0.0;3637881.29
4251;Hellikon;2014-12-31;1583463.45;18596.0;354651.85;0.0;40239.28;5258.0;1129779.1;0.0;6141.05;3138128.73
4252;Kaiseraugst;2019-12-31;2.789477475E7;348158.56;4487611.84;641.92;797541.42;12060.39;2338732.4;0.0;1261011.0;3.714053228E7
4252;Kaiseraugst;2018-12-31;2.607041345E7;370052.98;4507275.38;767.51;688691.38;9209.48;2494457.02;0.0;1486104.0;3.56269712E7
4252;Kaiseraugst;2017-12-31;2.141764495E7;377124.52;4684304.75;1022.25;585991.2;450.0;2430267.3;0.0;1486104.0;3.098290897E7
4252;Kaiseraugst;2016-12-31;2.068267835E7;373534.18;4411785.76;27997.11;571410.92;26012.4;2304923.03;0.0;1486104.0;2.988444575E7
4252;Kaiseraugst;2015-12-31;2.54855122E7;402849.7;5061306.34;1054.85;501341.26;23216.15;2072614.92;0.0;1728986.3;3.527688172E7
4252;Kaiseraugst;2014-12-31;2.05165052E7;265957.44;4777869.04;620.58;750113.53;29039.65;1842806.1;0.0;1728786.65;2.991169819E7
4253;Magden;2019-12-31;1.32203082E7;68613.8;1589139.79;0.0;482142.57;7909.2;1372184.8;0.0;1255201.05;1.799549941E7
4253;Magden;2018-12-31;1.31857272E7;71702.4;1661988.8;0.0;695187.55;6028.83;1405439.77;0.0;1257407.9;1.828348245E7
